19,1,6,0.097743
20,1,6,0.088149
21,1,6,0.071415
22,1,6,0.075413
23,1,6,0.088439
24,1,6,0.13889
1,1,7,0.10467
2,1,7,0.15466
3,1,7,0.10346
4,1,7,0.11361
5,1,7,0.16514
6,1,7,0.12805
7,1,7,0.14271
8,1,7,0.058818
9,1,7,0.071499
10,1,7,0.10015
11,1,7,0.079777
12,1,7,0.083791
13,1,7,0.074087
14,1,7,0.069943
15,1,7,0.081118
16,1,7,0.061719
17,1,7,0.22264
18,1,7,0.10913
19,1,7,0.11756
20,1,7,0.083893
21,1,7,0.066781
22,1,7,0.074062
23,1,7,0.093449
24,1,7,0.13665
1,1,8,0.12358
2,1,8,0.19815
3,1,8,0.12898
4,1,8,0.16128
5,1,8,0.23127
6,1,8,0.15602
7,1,8,0.17385
8,1,8,0.054031
9,1,8,0.080487
10,1,8,0.10797
11,1,8,0.08122
12,1,8,0.08369
13,1,8,0.071348
14,1,8,0.062466
15,1,8,0.083933
16,1,8,0.053805
17,1,8,0.29526
18,1,8,0.10834
19,1,8,0.13293
20,1,8,0.078806
21,1,8,0.061714
22,1,8,0.078534
23,1,8,0.10062
24,1,8,0.14216
1,1,9,0.15693
2,1,9,0.21625
3,1,9,0.20158
4,1,9,0.18929
5,1,9,0.31003
6,1,9,0.1889
7,1,9,0.19385
8,1,9,0.055376
9,1,9,0.1064
10,1,9,0.15039
11,1,9,0.087953
12,1,9,0.085935
13,1,9,0.068265
14,1,9,0.058589
15,1,9,0.098899
16,1,9,0.055371
17,1,9,0.35995
18,1,9,0.12169
19,1,9,0.11974
20,1,9,0.07603
21,1,9,0.061532
22,1,9,0.11558
23,1,9,0.11315
24,1,9,0.16161
1,1,10,0.16993
2,1,10,0.18297
3,1,10,0.33034
4,1,10,0.17215
5,1,10,0.28027
6,1,10,0.20329
7,1,10,0.19366
8,1,10,0.058771
9,1,10,0.11722
10,1,10,0.21049
11,1,10,0.10489
12,1,10,0.093539
13,1,10,0.067566
14,1,10,0.056583
15,1,10,0.10028
16,1,10,0.057583
17,1,10,0.33336
18,1,10,0.14321
19,1,10,0.084549
20,1,10,0.074616
21,1,10,0.079314
22,1,10,0.16265
23,1,10,0.12462
24,1,10,0.18149
1,1,11,0.13397
2,1,11,0.12936
3,1,11,0.36698
4,1,11,0.11679
5,1,11,0.18667
6,1,11,0.18879
7,1,11,0.16944
8,1,11,0.065529
9,1,11,0.088464
10,1,11,0.19762
11,1,11,0.12902
12,1,11,0.10969
13,1,11,0.066703
14,1,11,0.055191
15,1,11,0.085934
16,1,11,0.049394
17,1,11,0.23217
18,1,11,0.13967
19,1,11,0.061265
20,1,11,0.07044
21,1,11,0.10529
22,1,11,0.14779
23,1,11,0.11973
24,1,11,0.18241
1,1,12,0.09539
2,1,12,0.079302
3,1,12,0.25058
4,1,12,0.082286
5,1,12,0.11461
6,1,12,0.15272
7,1,12,0.15237
8,1,12,0.071228
9,1,12,0.058731
10,1,12,0.13317
11,1,12,0.145
12,1,12,0.11389
13,1,12,0.060903
14,1,12,0.054882
15,1,12,0.070499
16,1,12,0.042625
17,1,12,0.14571
18,1,12,0.11154
19,1,12,0.053052
20,1,12,0.071915
21,1,12,0.10691
22,1,12,0.092385
23,1,12,0.096128
24,1,12,0.15937
1,1,13,0.079906
2,1,13,0.063651
3,1,13,0.13964
4,1,13,0.071789
5,1,13,0.091277
6,1,13,0.12256
7,1,13,0.13764
8,1,13,0.075524
9,1,13,0.048266
10,1,13,0.084227
11,1,13,0.13495
12,1,13,0.091412
13,1,13,0.056866
14,1,13,0.055332
15,1,13,0.06013
16,1,13,0.037336
17,1,13,0.11234
18,1,13,0.091077
19,1,13,0.046571
20,1,13,0.070488
21,1,13,0.087602
22,1,13,0.069375
23,1,13,0.07256
24,1,13,0.12559
1,1,14,0.070455
2,1,14,0.059976
3,1,14,0.092612
4,1,14,0.069
5,1,14,0.084025
6,1,14,0.095871
7,1,14,0.12963
8,1,14,0.071465
9,1,14,0.045023
10,1,14,0.063205
11,1,14,0.10805
12,1,14,0.067859
13,1,14,0.05586
14,1,14,0.050829
15,1,14,0.052922
16,1,14,0.033184
17,1,14,0.10908
18,1,14,0.085317
19,1,14,0.041572
20,1,14,0.06921
21,1,14,0.070955
22,1,14,0.062184
23,1,14,0.057304
24,1,14,0.098989
1,1,15,0.060808
2,1,15,0.062432
3,1,15,0.076851
4,1,15,0.065164
5,1,15,0.082233
6,1,15,0.073799
7,1,15,0.12321
8,1,15,0.059071
9,1,15,0.041032
10,1,15,0.055468
11,1,15,0.085094
12,1,15,0.056045
13,1,15,0.055425
14,1,15,0.047346
15,1,15,0.049317
16,1,15,0.032005
17,1,15,0.11444
18,1,15,0.081342
19,1,15,0.039416
20,1,15,0.06554
21,1,15,0.058899
22,1,15,0.058673
23,1,15,0.052618
24,1,15,0.087173
1,1,16,0.055181
2,1,16,0.066693
3,1,16,0.076181
4,1,16,0.062324
5,1,16,0.075242
6,1,16,0.066142
7,1,16,0.11289
8,1,16,0.0494
9,1,16,0.038504
10,1,16,0.050842
11,1,16,0.069267
12,1,16,0.052227
13,1,16,0.053269
14,1,16,0.045423
15,1,16,0.043195
16,1,16,0.031462
17,1,16,0.11856
18,1,16,0.079346
19,1,16,0.038204
20,1,16,0.059097
21,1,16,0.052713
22,1,16,0.05617
23,1,16,0.050105
24,1,16,0.082932
1,1,17,0.054507
2,1,17,0.070407
3,1,17,0.075798
4,1,17,0.063094
5,1,17,0.074948
6,1,17,0.064352
7,1,17,0.10256
8,1,17,0.04584
9,1,17,0.038863
10,1,17,0.048998
11,1,17,0.062537
12,1,17,0.047031
13,1,17,0.051843
14,1,17,0.044182
15,1,17,0.042788
16,1,17,0.032047
17,1,17,0.12712
18,1,17,0.073412
19,1,17,0.03907
20,1,17,0.055842
21,1,17,0.051197
22,1,17,0.054903
23,1,17,0.049393
24,1,17,0.080977
1,1,18,0.054108
2,1,18,0.072018
3,1,18,0.078272
4,1,18,0.065004
5,1,18,0.072813
6,1,18,0.061627
7,1,18,0.095815
8,1,18,0.044104
9,1,18,0.041481
10,1,18,0.047868
11,1,18,0.065179
12,1,18,0.044314
13,1,18,0.049959
14,1,18,0.045838
15,1,18,0.043286
16,1,18,0.032729
17,1,18,0.14842
18,1,18,0.071751
19,1,18,0.040152
20,1,18,0.054101
21,1,18,0.052184
22,1,18,0.059694
23,1,18,0.049006
24,1,18,0.081375
1,1,19,0.054519
2,1,19,0.066888
3,1,19,0.080588
4,1,19,0.062812
5,1,19,0.071127
6,1,19,0.061606
7,1,19,0.092415
8,1,19,0.042656
9,1,19,0.046312
10,1,19,0.04981
11,1,19,0.065592
12,1,19,0.042644
13,1,19,0.044662
14,1,19,0.046757
15,1,19,0.042946
16,1,19,0.032843
17,1,19,0.15499
18,1,19,0.073703
19,1,19,0.039775
20,1,19,0.05378
21,1,19,0.053281
22,1,19,0.065983
23,1,19,0.050061
24,1,19,0.082731
1,1,20,0.052613
2,1,20,0.06303
3,1,20,0.085379
4,1,20,0.061497
5,1,20,0.066048
6,1,20,0.062661
7,1,20,0.087216
8,1,20,0.041969
9,1,20,0.046367
10,1,20,0.056593
11,1,20,0.066379
12,1,20,0.041099
13,1,20,0.040568
14,1,20,0.046377
15,1,20,0.042836
16,1,20,0.033535
17,1,20,0.13311
18,1,20,0.074566
19,1,20,0.0401
20,1,20,0.054595
21,1,20,0.058001
22,1,20,0.071738
23,1,20,0.051185
24,1,20,0.085401
1,1,21,0.051031
2,1,21,0.055743
3,1,21,0.092611
4,1,21,0.062098
5,1,21,0.056227
6,1,21,0.060363
7,1,21,0.082517
8,1,21,0.039718
9,1,21,0.040522
10,1,21,0.055982
11,1,21,0.069796
12,1,21,0.042621
13,1,21,0.041794
14,1,21,0.046553
15,1,21,0.043888
16,1,21,0.034851
17,1,21,0.11111
18,1,21,0.074698
19,1,21,0.040432
20,1,21,0.05316
21,1,21,0.055728
22,1,21,0.077095
23,1,21,0.052611
24,1,21,0.089357
1,1,22,0.048975
2,1,22,0.051276
3,1,22,0.095897
4,1,22,0.062182
5,1,22,0.052556
6,1,22,0.056279
7,1,22,0.074593
8,1,22,0.037514
9,1,22,0.036051
10,1,22,0.050414
11,1,22,0.071352
12,1,22,0.041908
13,1,22,0.043185
14,1,22,0.046626
15,1,22,0.04391
16,1,22,0.035218
17,1,22,0.090425
18,1,22,0.075701
19,1,22,0.040988
20,1,22,0.051969
21,1,22,0.054277
22,1,22,0.076254
23,1,22,0.052748
24,1,22,0.089103
1,1,23,0.048528
2,1,23,0.046447
3,1,23,0.089506
4,1,23,0.060578
5,1,23,0.051137
6,1,23,0.049853
7,1,23,0.069192
8,1,23,0.036562
9,1,23,0.03326
10,1,23,0.044401
11,1,23,0.07043
12,1,23,0.040763
13,1,23,0.044126
14,1,23,0.046396
15,1,23,0.044679
16,1,23,0.032889
17,1,23,0.075784
18,1,23,0.077245
19,1,23,0.038123
20,1,23,0.049731
21,1,23,0.048922
22,1,23,0.071078
23,1,23,0.055345
24,1,23,0.082402
1,1,24,0.045061
2,1,24,0.043
3,1,24,0.083117
4,1,24,0.058602
5,1,24,0.048749
6,1,24,0.046859
7,1,24,0.062785
8,1,24,0.034967
9,1,24,0.032092
10,1,24,0.040927
11,1,24,0.075927
12,1,24,0.03961
13,1,24,0.043517
14,1,24,0.047895
15,1,24,0.042474
16,1,24,0.031493
17,1,24,0.073344
18,1,24,0.075726
19,1,24,0.034889
20,1,24,0.047502
21,1,24,0.045055
22,1,24,0.064196
23,1,24,0.051467
24,1,24,0.073257
1,1,25,0.042118
2,1,25,0.04038
3,1,25,0.077026
4,1,25,0.058957
5,1,25,0.047685
6,1,25,0.044158
7,1,25,0.059505
8,1,25,0.035035
9,1,25,0.031478
10,1,25,0.036493
11,1,25,0.07925
12,1,25,0.039603
13,1,25,0.041297
14,1,25,0.048471
15,1,25,0.040713
16,1,25,0.02957
17,1,25,0.07417
18,1,25,0.072893
19,1,25,0.034192
20,1,25,0.046397
21,1,25,0.041003
22,1,25,0.06248
23,1,25,0.042625
24,1,25,0.064543
1,1,26,0.039727
2,1,26,0.037382
3,1,26,0.073519
4,1,26,0.058652
5,1,26,0.04557
6,1,26,0.042583
7,1,26,0.055887
8,1,26,0.034153
9,1,26,0.029028
10,1,26,0.032766
11,1,26,0.073774
12,1,26,0.03767
13,1,26,0.041046
14,1,26,0.046929
15,1,26,0.038908
16,1,26,0.027267
17,1,26,0.071174
18,1,26,0.071683
19,1,26,0.034093
20,1,26,0.043692
21,1,26,0.038224
22,1,26,0.058727
23,1,26,0.04024
24,1,26,0.058264
1,1,27,0.038189
2,1,27,0.034854
3,1,27,0.062926
4,1,27,0.056414
5,1,27,0.043868
6,1,27,0.039728
7,1,27,0.049066
8,1,27,0.032079
9,1,27,0.026697
10,1,27,0.031081
11,1,27,0.068296
12,1,27,0.033739
13,1,27,0.040594
14,1,27,0.0424
15,1,27,0.038394
16,1,27,0.025647
17,1,27,0.067102
18,1,27,0.072599
19,1,27,0.031607
20,1,27,0.039181
21,1,27,0.035814
22,1,27,0.055859
23,1,27,0.040906
24,1,27,0.053588
1,1,28,0.036461
2,1,28,0.032262
3,1,28,0.055718
4,1,28,0.050723
5,1,28,0.042546
6,1,28,0.03758
7,1,28,0.045888
8,1,28,0.030255
9,1,28,0.025602
10,1,28,0.029834
11,1,28,0.063308
12,1,28,0.030489
13,1,28,0.038397
14,1,28,0.038155
15,1,28,0.038153
16,1,28,0.02408
17,1,28,0.062697
18,1,28,0.072955
19,1,28,0.030387
20,1,28,0.037406
21,1,28,0.033433
22,1,28,0.050538
23,1,28,0.036618
24,1,28,0.050607
1,1,29,0.034376
2,1,29,0.02938
3,1,29,0.048499
4,1,29,0.045605
5,1,29,0.037355
6,1,29,0.03543
7,1,29,0.043064
8,1,29,0.030568
9,1,29,0.024857
10,1,29,0.027873
11,1,29,0.057859
12,1,29,0.029415
13,1,29,0.035399
14,1,29,0.035377
15,1,29,0.037563
16,1,29,0.021214
17,1,29,0.056749
18,1,29,0.072709
19,1,29,0.028379
20,1,29,0.035923
21,1,29,0.029873
22,1,29,0.044159
23,1,29,0.03474
24,1,29,0.047077
1,1,30,0.031182
2,1,30,0.02703
3,1,30,0.043937
4,1,30,0.040784
5,1,30,0.032872
6,1,30,0.032981
7,1,30,0.039117
8,1,30,0.028701
9,1,30,0.023493
10,1,30,0.023785
11,1,30,0.048458
12,1,30,0.02649
13,1,30,0.034725
14,1,30,0.033242
15,1,30,0.034674
16,1,30,0.018625
17,1,30,0.047261
18,1,30,0.071987
19,1,30,0.026363
20,1,30,0.035122
21,1,30,0.026808
22,1,30,0.038255
23,1,30,0.032391
24,1,30,0.042847
1,1,31,0.028878
2,1,31,0.023178
3,1,31,0.038704
4,1,31,0.037371
5,1,31,0.028385
6,1,31,0.031145
7,1,31,0.034431
8,1,31,0.024845
9,1,31,0.020857
10,1,31,0.021725
11,1,31,0.039068
12,1,31,0.02245
13,1,31,0.033288
14,1,31,0.030261
15,1,31,0.026644
16,1,31,0.017767
17,1,31,0.04085
18,1,31,0.064773
19,1,31,0.023747
20,1,31,0.032755
21,1,31,0.023539
22,1,31,0.03343
23,1,31,0.029601
24,1,31,0.037771
1,1,32,0.025754
2,1,32,0.020081
3,1,32,0.033863
4,1,32,0.035165
5,1,32,0.024759
6,1,32,0.028768
7,1,32,0.030408
8,1,32,0.022167
9,1,32,0.018244
10,1,32,0.019223
11,1,32,0.033183
12,1,32,0.021665
13,1,32,0.029527
14,1,32,0.025554
15,1,32,0.021389
16,1,32,0.015327
17,1,32,0.035167
18,1,32,0.053678
19,1,32,0.021277
20,1,32,0.031595
21,1,32,0.020116
22,1,32,0.029862
23,1,32,0.0275
24,1,32,0.032661
1,1,33,0.022093
2,1,33,0.016991
3,1,33,0.030057
4,1,33,0.031472
5,1,33,0.021553
6,1,33,0.024547
7,1,33,0.027524
8,1,33,0.019937
9,1,33,0.015863
10,1,33,0.015381
11,1,33,0.029777
12,1,33,0.019453
13,1,33,0.026327
14,1,33,0.022546
15,1,33,0.018745
16,1,33,0.012699
17,1,33,0.029114
18,1,33,0.044377
19,1,33,0.018766
20,1,33,0.029734
21,1,33,0.017791
22,1,33,0.025948
23,1,33,0.024347
24,1,33,0.028751
1,1,34,0.019129
2,1,34,0.014489
3,1,34,0.026679
4,1,34,0.026072
5,1,34,0.018784
6,1,34,0.019959
7,1,34,0.023924
8,1,34,0.017418
9,1,34,0.013349
10,1,34,0.013831
11,1,34,0.024492
12,1,34,0.017779
13,1,34,0.024446
14,1,34,0.019914
15,1,34,0.016006
16,1,34,0.010884
17,1,34,0.024323
18,1,34,0.038315
19,1,34,0.016232
20,1,34,0.024464
21,1,34,0.015811
22,1,34,0.022126
23,1,34,0.021337
24,1,34,0.025512
1,1,35,0.016174
2,1,35,0.012847
3,1,35,0.022597
4,1,35,0.021317
5,1,35,0.016818
6,1,35,0.017159
7,1,35,0.020728
8,1,35,0.014147
9,1,35,0.01143
10,1,35,0.012413
11,1,35,0.019925
12,1,35,0.016405
13,1,35,0.021637
14,1,35,0.016625
15,1,35,0.013913
16,1,35,0.0094868
17,1,35,0.020729
18,1,35,0.032901
19,1,35,0.014133
20,1,35,0.01837
21,1,35,0.012863
22,1,35,0.018306
23,1,35,0.019207
24,1,35,0.022698
1,2,2,0.19444
2,2,2,0.14618
3,2,2,0.17313
4,2,2,0.2414
5,2,2,0.22212
6,2,2,0.15296
7,2,2,0.17634
8,2,2,0.19933
9,2,2,0.12574
10,2,2,0.182
11,2,2,0.16559
12,2,2,0.10964
13,2,2,0.17256
14,2,2,0.094546
15,2,2,0.23703
16,2,2,0.14849
17,2,2,0.29627
18,2,2,0.13027
19,2,2,0.15204
20,2,2,0.19197
21,2,2,0.16078
22,2,2,0.1316
23,2,2,0.17012
24,2,2,0.24787
1,2,3,0.12627
2,2,3,0.11784
3,2,3,0.10677
4,2,3,0.15365
5,2,3,0.15602
6,2,3,0.12115
7,2,3,0.11979
8,2,3,0.12977
9,2,3,0.087597
10,2,3,0.1314
11,2,3,0.1077
12,2,3,0.10131
13,2,3,0.11565
14,2,3,0.082178
15,2,3,0.16019
16,2,3,0.12302
17,2,3,0.22262
18,2,3,0.098556
19,2,3,0.10794
20,2,3,0.12542
21,2,3,0.11666
22,2,3,0.090735
23,2,3,0.12297
24,2,3,0.14684
1,2,4,0.10648
2,2,4,0.11185
3,2,4,0.092108
4,2,4,0.13598
5,2,4,0.14081
6,2,4,0.10988
7,2,4,0.10429
8,2,4,0.10694
9,2,4,0.073313
10,2,4,0.11542
11,2,4,0.091601
12,2,4,0.096186
13,2,4,0.098506
14,2,4,0.080834
15,2,4,0.12185
16,2,4,0.10502
17,2,4,0.22382
18,2,4,0.094254
19,2,4,0.10059
20,2,4,0.10267
21,2,4,0.10327
22,2,4,0.08033
23,2,4,0.1057
24,2,4,0.14282
1,2,5,0.099485
2,2,5,0.10382
3,2,5,0.087292
4,2,5,0.12382
5,2,5,0.14517
6,2,5,0.10227
7,2,5,0.1018
8,2,5,0.093811
9,2,5,0.070116
10,2,5,0.11304
11,2,5,0.081649
12,2,5,0.091863
13,2,5,0.090618
14,2,5,0.072541
15,2,5,0.11249
16,2,5,0.089124
17,2,5,0.234
18,2,5,0.099989
19,2,5,0.096846
20,2,5,0.097255
21,2,5,0.091988
22,2,5,0.074581
23,2,5,0.092038
24,2,5,0.14502
1,2,6,0.094579
2,2,6,0.10493
3,2,6,0.086693
4,2,6,0.12955
5,2,6,0.1579
6,2,6,0.10452
7,2,6,0.11505
8,2,6,0.085638
9,2,6,0.071206
10,2,6,0.10621
11,2,6,0.076224
12,2,6,0.08623
13,2,6,0.081175
14,2,6,0.06634
15,2,6,0.11359
16,2,6,0.081732
17,2,6,0.23886
18,2,6,0.11556
19,2,6,0.10016
20,2,6,0.092556
21,2,6,0.085219
22,2,6,0.069504
23,2,6,0.090771
24,2,6,0.13739
1,2,7,0.092626
2,2,7,0.12744
3,2,7,0.099698
4,2,7,0.152
5,2,7,0.18247
6,2,7,0.10579
7,2,7,0.12986
8,2,7,0.081228
9,2,7,0.067799
10,2,7,0.098095
11,2,7,0.075199
12,2,7,0.081948
13,2,7,0.076351
14,2,7,0.061349
15,2,7,0.11214
16,2,7,0.072074
17,2,7,0.27437
18,2,7,0.1171
19,2,7,0.11549
20,2,7,0.087341
21,2,7,0.080363
22,2,7,0.068184
23,2,7,0.10141
24,2,7,0.12514
1,2,8,0.10534
2,2,8,0.15272
3,2,8,0.13717
4,2,8,0.1866
5,2,8,0.25196
6,2,8,0.12314
7,2,8,0.14922
8,2,8,0.077071
9,2,8,0.068615
10,2,8,0.10156
11,2,8,0.075525
12,2,8,0.079297
13,2,8,0.07165
14,2,8,0.054545
15,2,8,0.11314
16,2,8,0.064044
17,2,8,0.35278
18,2,8,0.10112
19,2,8,0.12099
20,2,8,0.080114
21,2,8,0.077183
22,2,8,0.069913
23,2,8,0.11385
24,2,8,0.12453
1,2,9,0.13039
2,2,9,0.17157
3,2,9,0.22017
4,2,9,0.19925
5,2,9,0.35537
6,2,9,0.15654
7,2,9,0.15657
8,2,9,0.075482
9,2,9,0.088138
10,2,9,0.15012
11,2,9,0.077715
12,2,9,0.080158
13,2,9,0.071805
14,2,9,0.046725
15,2,9,0.12693
16,2,9,0.063676
17,2,9,0.4501
18,2,9,0.10917
19,2,9,0.10904
20,2,9,0.075882
21,2,9,0.080665
22,2,9,0.0957
23,2,9,0.14718
24,2,9,0.15025
1,2,10,0.14
2,2,10,0.17495
3,2,10,0.27871
4,2,10,0.1617
5,2,10,0.38652
6,2,10,0.19053
7,2,10,0.14684
8,2,10,0.07503
9,2,10,0.10406
10,2,10,0.22265
11,2,10,0.091268
12,2,10,0.08626
13,2,10,0.07272
14,2,10,0.043729
15,2,10,0.12925
16,2,10,0.067384
17,2,10,0.45686
18,2,10,0.12582
19,2,10,0.085604
20,2,10,0.072815
21,2,10,0.12057
22,2,10,0.14759
23,2,10,0.17457
24,2,10,0.19201
1,2,11,0.12083
2,2,11,0.13388
3,2,11,0.2368
4,2,11,0.11106
5,2,11,0.28381
6,2,11,0.18001
7,2,11,0.13572
8,2,11,0.078713
9,2,11,0.080537
10,2,11,0.22562
11,2,11,0.1202
12,2,11,0.088835
13,2,11,0.067586
14,2,11,0.04387
15,2,11,0.11647
16,2,11,0.065203
17,2,11,0.31949
18,2,11,0.12085
19,2,11,0.065565
20,2,11,0.073775
21,2,11,0.18893
22,2,11,0.14488
23,2,11,0.15018
24,2,11,0.21664
1,2,12,0.089303
2,2,12,0.085362
3,2,12,0.14852
4,2,12,0.084022
5,2,12,0.16897
6,2,12,0.14118
7,2,12,0.13479
8,2,12,0.083199
9,2,12,0.054274
10,2,12,0.14823
11,2,12,0.14222
12,2,12,0.089794
13,2,12,0.064012
14,2,12,0.044334
15,2,12,0.10108
16,2,12,0.055667
17,2,12,0.19038
18,2,12,0.099943
19,2,12,0.055558
20,2,12,0.074195
21,2,12,0.20764
22,2,12,0.094559
23,2,12,0.10047
24,2,12,0.19417
1,2,13,0.077623
2,2,13,0.064264
3,2,13,0.099623
4,2,13,0.080264
5,2,13,0.11988
6,2,13,0.11338
7,2,13,0.13211
8,2,13,0.085478
9,2,13,0.044065
10,2,13,0.08995
11,2,13,0.14752
12,2,13,0.073039
13,2,13,0.058741
14,2,13,0.04401
15,2,13,0.083173
16,2,13,0.048032
17,2,13,0.14521
18,2,13,0.09097
19,2,13,0.051393
20,2,13,0.075626
21,2,13,0.15126
22,2,13,0.070434
23,2,13,0.072322
24,2,13,0.14318
1,2,14,0.066629
2,2,14,0.056301
3,2,14,0.079296
4,2,14,0.079306
5,2,14,0.099462
6,2,14,0.090718
7,2,14,0.12127
8,2,14,0.079523
9,2,14,0.03949
10,2,14,0.066222
11,2,14,0.12729
12,2,14,0.053529
13,2,14,0.05564
14,2,14,0.041106
15,2,14,0.063728
16,2,14,0.044794
17,2,14,0.13807
18,2,14,0.08771
19,2,14,0.048047
20,2,14,0.069297
21,2,14,0.10032
22,2,14,0.058713
23,2,14,0.062831
24,2,14,0.10572
1,2,15,0.057275
2,2,15,0.054264
3,2,15,0.069415
4,2,15,0.073941
5,2,15,0.093543
6,2,15,0.070229
7,2,15,0.10729
8,2,15,0.067579
9,2,15,0.036092
10,2,15,0.058052
11,2,15,0.096086
12,2,15,0.044132
13,2,15,0.052577
14,2,15,0.037987
15,2,15,0.057722
16,2,15,0.040265
17,2,15,0.13425
18,2,15,0.083462
19,2,15,0.045055
20,2,15,0.063134
21,2,15,0.077418
22,2,15,0.051431
23,2,15,0.059807
24,2,15,0.089366
1,2,16,0.054754
2,2,16,0.056509
3,2,16,0.066355
4,2,16,0.069321
5,2,16,0.088469
6,2,16,0.060822
7,2,16,0.10034
8,2,16,0.060133
9,2,16,0.03483
10,2,16,0.054162
11,2,16,0.072284
12,2,16,0.040841
13,2,16,0.050743
14,2,16,0.035376
15,2,16,0.055915
16,2,16,0.037872
17,2,16,0.13327
18,2,16,0.075965
19,2,16,0.042178
20,2,16,0.059193
21,2,16,0.067941
22,2,16,0.049747
23,2,16,0.053355
24,2,16,0.085103
1,2,17,0.052711
2,2,17,0.059303
3,2,17,0.067838
4,2,17,0.067374
5,2,17,0.087578
6,2,17,0.057861
7,2,17,0.091817
8,2,17,0.055584
9,2,17,0.035004
10,2,17,0.051785
11,2,17,0.061444
12,2,17,0.038438
13,2,17,0.049567
14,2,17,0.034842
15,2,17,0.053108
16,2,17,0.038168
17,2,17,0.1342
18,2,17,0.069114
19,2,17,0.041403
20,2,17,0.05595
21,2,17,0.067464
22,2,17,0.050246
23,2,17,0.048781
24,2,17,0.085798
1,2,18,0.051787
2,2,18,0.062035
3,2,18,0.073224
4,2,18,0.065144
5,2,18,0.081544
6,2,18,0.05786
7,2,18,0.089333
8,2,18,0.051573
9,2,18,0.037304
10,2,18,0.052418
11,2,18,0.057882
12,2,18,0.039738
13,2,18,0.045478
14,2,18,0.034938
15,2,18,0.051286
16,2,18,0.038506
17,2,18,0.15961
18,2,18,0.073247
19,2,18,0.039607
20,2,18,0.054524
21,2,18,0.067473
22,2,18,0.052129
23,2,18,0.04855
24,2,18,0.085179
1,2,19,0.052606
2,2,19,0.065498
3,2,19,0.080714
4,2,19,0.066789
5,2,19,0.077293
6,2,19,0.055389
7,2,19,0.083666
8,2,19,0.050732
9,2,19,0.04208
10,2,19,0.054803
11,2,19,0.060019
12,2,19,0.038583
13,2,19,0.043474
14,2,19,0.035282
15,2,19,0.053433
16,2,19,0.040486
17,2,19,0.17725
18,2,19,0.075731
19,2,19,0.038689
20,2,19,0.053291
21,2,19,0.066265
22,2,19,0.054041
23,2,19,0.053452
24,2,19,0.081887
1,2,20,0.052002
2,2,20,0.064707
3,2,20,0.083583
4,2,20,0.066424
5,2,20,0.072623
6,2,20,0.054905
7,2,20,0.075514
8,2,20,0.050525
9,2,20,0.042601
10,2,20,0.05946
11,2,20,0.061487
12,2,20,0.036179
13,2,20,0.042994
14,2,20,0.036295
15,2,20,0.053794
16,2,20,0.042646
17,2,20,0.16877
18,2,20,0.078259
19,2,20,0.040076
20,2,20,0.053821
21,2,20,0.066107
22,2,20,0.060626
23,2,20,0.054637
24,2,20,0.080911
1,2,21,0.050051
